Symbol,Name,LastSale,MarketCap,IPOyear,Sector,industry,Summary Quote,Exchange
CMU,Colonial Municipal Income Trust,4.52,$127.88M,1987,n/a,n/a,http://www.nasdaq.com/symbol/cmu,NYSE
CLNY,"Colony Capital, Inc",20.89,$2.34B,2009,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/clny,NYSE
CLNY^A,"Colony Capital, Inc",26.41,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/clny^a,NYSE
CLNY^B,"Colony Capital, Inc",24.89,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/clny^b,NYSE
CLNY^C,"Colony Capital, Inc",22.5999,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/clny^c,NYSE
CPGX,"Columbia Pipeline Group, Inc.",19.05,$6.05B,2015,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/cpgx,NYSE
CPPL,Columbia Pipeline Partners LP,14.88,$1.5B,2015,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/cppl,NYSE
CXP,"Columbia Property Trust, Inc.",25.26,$3.14B,2013,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/cxp,NYSE
STK,"Columbia Seligman Premium Technology Growth Fund, Inc",18.85,$287.93M,2009,n/a,n/a,http://www.nasdaq.com/symbol/stk,NYSE
CCV,Comcast Corporation,25.96,n/a,2012,Consumer Services,Television Services,http://www.nasdaq.com/symbol/ccv,NYSE
CCZ,Comcast Corporation,45.1001,n/a,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/ccz,NYSE
CMA,Comerica Incorporated,46.74,$8.26B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/cma,NYSE
CMA.WS,Comerica Incorporated,n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/cma.ws,NYSE
FIX,"Comfort Systems USA, Inc.",32.06,$1.2B,1997,Capital Goods,Engineering & Construction,http://www.nasdaq.com/symbol/fix,NYSE
CMC,Commercial Metals Company,15.02,$1.75B,n/a,Basic Industries,Steel/Iron Ore,http://www.nasdaq.com/symbol/cmc,NYSE
CBU,"Community Bank System, Inc.",42.99,$1.77B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/cbu,NYSE
CYH,"Community Health Systems, Inc.",29.8,$3.52B,2000,Health Care,Hospital/Nursing Management,http://www.nasdaq.com/symbol/cyh,NYSE
CHCT,Community Healthcare Trust Incorporated,18.79,$142.75M,2015,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/chct,NYSE
CIG,Comp En De Mn Cemig ADS,1.61,$2.03B,n/a,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/cig,NYSE
CIG.C,Comp En De Mn Cemig ADS,n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/cig.c,NYSE
CBD,Companhia Brasileira de Distribuicao,12.47,$3.31B,1997,Consumer Services,Food Chains,http://www.nasdaq.com/symbol/cbd,NYSE
SBS,Companhia de saneamento Basico Do Estado De Sao Paulo - Sabesp,4.71,$3.22B,2002,Public Utilities,Water Supply,http://www.nasdaq.com/symbol/sbs,NYSE
ELP,Companhia Paranaense de Energia (COPEL),7.25,$1.98B,n/a,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/elp,NYSE
CCU,"Compania Cervecerias Unidas, S.A.",22.54,$4.16B,n/a,Consumer Non-Durables,Beverages (Production/Distribution),http://www.nasdaq.com/symbol/ccu,NYSE
CODI,Compass Diversified Holdings,15.96,$866.63M,2006,Consumer Durables,Home Furnishings,http://www.nasdaq.com/symbol/codi,NYSE
CMP,"Compass Minerals International, Inc.",84.49,$2.85B,2003,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),http://www.nasdaq.com/symbol/cmp,NYSE
CSC,Computer Sciences Corporation,31.33,$4.35B,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/csc,NYSE
CRK,"Comstock Resources, Inc.",2.42,$115.48M,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/crk,NYSE
CAG,"ConAgra Foods, Inc.",40.89,$17.7B,n/a,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/cag,NYSE
CXO,Concho Resources Inc.,111.91,$14.45B,2007,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/cxo,NYSE
CCM,Concord Medical Services Holdings Limited,4.64,$208.55M,2009,Health Care,Medical/Nursing Services,http://www.nasdaq.com/symbol/ccm,NYSE
CNNX,Cone Midstream Partners LP,11.18,$652.09M,2014,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/cnnx,NYSE
COP,ConocoPhillips,54.61,$67.42B,n/a,Energy,Integrated oil Companies,http://www.nasdaq.com/symbol/cop,NYSE
CNX,CONSOL Energy Inc.,8.65,$1.98B,1999,Energy,Coal Mining,http://www.nasdaq.com/symbol/cnx,NYSE
ED,Consolidated Edison Inc,62.59,$18.35B,n/a,Public Utilities,Power Generation,http://www.nasdaq.com/symbol/ed,NYSE
STZ,Constellation Brands Inc,142.85,$28.07B,n/a,Consumer Non-Durables,Beverages (Production/Distribution),http://www.nasdaq.com/symbol/stz,NYSE
STZ.B,Constellation Brands Inc,n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/stz.b,NYSE
CSTM,Constellium N.V.,8.66,$909.53M,2013,Basic Industries,Metal Fabrications,http://www.nasdaq.com/symbol/cstm,NYSE
TCS,Container Store (The),10.06,$482.75M,2013,Consumer Services,Home Furnishings,http://www.nasdaq.com/symbol/tcs,NYSE
CBPX,"Continental Building Products, Inc.",18.58,$784.07M,2014,Capital Goods,Building Materials,http://www.nasdaq.com/symbol/cbpx,NYSE
CLR,"Continental Resources, Inc.",36.24,$13.52B,2007,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/clr,NYSE
VLRS,"Controladora Vuela Compania de Aviacion, S.A.B. de C.V.",17.59,$1.78B,2013,Transportation,Air Freight/Delivery Services,http://www.nasdaq.com/symbol/vlrs,NYSE
CVG,Convergys Corporation,26.15,$2.55B,1998,Technology,EDP Services,http://www.nasdaq.com/symbol/cvg,NYSE
COO,"Cooper Companies, Inc. (The)",147.99,$7.19B,n/a,Health Care,Ophthalmic Goods,http://www.nasdaq.com/symbol/coo,NYSE
CTB,Cooper Tire & Rubber Company,42.3,$2.37B,n/a,Consumer Durables,Automotive Aftermarket,http://www.nasdaq.com/symbol/ctb,NYSE
CPS,Cooper-Standard Holdings Inc.,74.54,$1.3B,n/a,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/cps,NYSE
CPA,"Copa Holdings, S.A.",52.49,$2.28B,2005,Transportation,Air Freight/Delivery Services,http://www.nasdaq.com/symbol/cpa,NYSE
CLB,Core Laboratories N.V.,117.72,$4.99B,1995,Energy,Oilfield Services/Equipment,http://www.nasdaq.com/symbol/clb,NYSE
CLGX,"CoreLogic, Inc.",37.42,$3.3B,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/clgx,NYSE
CORR,"CorEnergy Infrastructure Trust, Inc.",4.99,$59.51M,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/corr,NYSE
CORR^A,"CorEnergy Infrastructure Trust, Inc.",22.6404,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/corr^a,NYSE
COR,CoreSite Realty Corporation,59.08,$1.57B,2010,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/cor,NYSE
COR^A,CoreSite Realty Corporation,26.0105,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/cor^a,NYSE
GLW,Corning Incorporated,18.82,$22.26B,n/a,Basic Industries,Telecommunications Equipment,http://www.nasdaq.com/symbol/glw,NYSE
BCA,Corpbanca,12.94,$2.94B,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/bca,NYSE
GYC,Corporate Asset Backed Corp CABCO,22.66,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/gyc,NYSE
OFC,Corporate Office Properties Trust,22.64,$2.14B,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/ofc,NYSE
OFC^L,Corporate Office Properties Trust,25.8897,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ofc^l,NYSE
CXW,Corrections Corporation of America,25.77,$3.02B,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/cxw,NYSE
CZZ,Cosan Limited,3.93,$1.04B,n/a,Consumer Non-Durables,Specialty Foods,http://www.nasdaq.com/symbol/czz,NYSE
CMRE,Costamare Inc.,11.91,$896.21M,2010,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/cmre,NYSE
CMRE^B,Costamare Inc.,18.51,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/cmre^b,NYSE
CMRE^C,Costamare Inc.,19.7,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/cmre^c,NYSE
CMRE^D,Costamare Inc.,19.9998,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/cmre^d,NYSE
COT,Cott Corporation,10.82,$1.19B,n/a,Consumer Non-Durables,Beverages (Production/Distribution),http://www.nasdaq.com/symbol/cot,NYSE
COTY,Coty Inc.,27.85,$9.67B,2013,Consumer Non-Durables,Package Goods/Cosmetics,http://www.nasdaq.com/symbol/coty,NYSE
CCSC,"Country Style Cooking Restaurant Chain Co., Ltd.",4.71,$126.89M,2010,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/ccsc,NYSE
CFC^A,Countrywide Financial Corporation,25.8233,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/cfc^a,NYSE
CFC^B,Countrywide Financial Corporation,26.05,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/cfc^b,NYSE
CUZ,Cousins Properties Incorporated,9.69,$2.08B,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/cuz,NYSE
CVA,Covanta Holding Corporation,16.4,$2.18B,n/a,Basic Industries,Electric Utilities: Central,http://www.nasdaq.com/symbol/cva,NYSE
CPF,CPB Inc.,23,$720.6M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/cpf,NYSE
CPL,CPFL Energia S.A.,8.17,$4.06B,2004,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/cpl,NYSE
CR,Crane Company,51.91,$3.01B,n/a,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/cr,NYSE
CRD.A,Crawford & Company,n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/crd.a,NYSE
CRD.B,Crawford & Company,n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/crd.b,NYSE
BAP,Credicorp Ltd.,107.18,$8.55B,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/bap,NYSE
CS,Credit Suisse Group,22.27,$37.01B,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/cs,NYSE
CPG,Crescent Point Energy Corporation,13.42,$6.78B,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/cpg,NYSE
CEQP,Crestwood Equity Partners LP,17.69,$1.21B,n/a,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/ceqp,NYSE
CRH,CRH PLC,29.75,$24.46B,n/a,Capital Goods,Building Materials,http://www.nasdaq.com/symbol/crh,NYSE
CRT,Cross Timbers Royalty Trust,15.77,$94.62M,1992,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/crt,NYSE
CAPL,CrossAmerica Partners LP,24.26,$806.86M,2012,Energy,Oil Refining/Marketing,http://www.nasdaq.com/symbol/capl,NYSE
CCI,Crown Castle International Corporation,87.28,$29.13B,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/cci,NYSE
CCI^A,Crown Castle International Corporation,107.99,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/cci^a,NYSE
CCK,"Crown Holdings, Inc.",51.67,$7.2B,n/a,Consumer Durables,Containers/Packaging,http://www.nasdaq.com/symbol/cck,NYSE
CRY,"CryoLife, Inc.",10.75,$305.89M,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/cry,NYSE
CSRA,CSRA Inc.,30.57,$4.24B,2015,Technology,EDP Services,http://www.nasdaq.com/symbol/csra,NYSE
CSS,"CSS Industries, Inc.",29.75,$268.67M,n/a,Consumer Services,Consumer: Greeting Cards,http://www.nasdaq.com/symbol/css,NYSE
CST,"CST Brands, Inc.",37.87,$2.86B,n/a,Consumer Durables,Automotive Aftermarket,http://www.nasdaq.com/symbol/cst,NYSE
CSX,CSX Corporation,28.6,$27.88B,n/a,Transportation,Railroads,http://www.nasdaq.com/symbol/csx,NYSE
CTS,CTS Corporation,19.15,$625.01M,n/a,Technology,Electrical Products,http://www.nasdaq.com/symbol/cts,NYSE
CUBE,CubeSmart,29.36,$5.07B,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/cube,NYSE
CUBE^A,CubeSmart,26.28,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/cube^a,NYSE
CUB,Cubic Corporation,48.12,$1.3B,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/cub,NYSE
CFR,"Cullen/Frost Bankers, Inc.",69.84,$4.35B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/cfr,NYSE
CFR^A,"Cullen/Frost Bankers, Inc.",25.5,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/cfr^a,NYSE
CFI,"Culp, Inc.",28.93,$356.96M,n/a,Basic Industries,Textiles,http://www.nasdaq.com/symbol/cfi,NYSE
CMI,Cummins Inc.,92.41,$16.41B,n/a,Energy,Industrial Machinery/Components,http://www.nasdaq.com/symbol/cmi,NYSE
CW,Curtiss-Wright Corporation,71.09,$3.25B,n/a,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/cw,NYSE
SRF,Cushing Energy Income Fund (The),11.13,$1.07M,2012,n/a,n/a,http://www.nasdaq.com/symbol/srf,NYSE
SZC,Cushing Renaissance Fund (The),16,$96.87M,2012,n/a,n/a,http://www.nasdaq.com/symbol/szc,NYSE
CUBI,"Customers Bancorp, Inc",30.3,$814.54M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/cubi,NYSE
CUBI^C,"Customers Bancorp, Inc",26.25,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/cubi^c,NYSE
CUBS,"Customers Bancorp, Inc",26.6,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/cubs,NYSE
CSI,Cutwater Select Income Fund,18.99,$203.36M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/csi,NYSE
CVT,"CVENT, INC.",35.98,$1.51B,1987,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/cvt,NYSE
CVI,CVR Energy Inc.,47.37,$4.11B,2007,Energy,Integrated oil Companies,http://www.nasdaq.com/symbol/cvi,NYSE
UAN,"CVR Partners, LP",8.69,$635.44M,2011,Basic Industries,Agricultural Chemicals,http://www.nasdaq.com/symbol/uan,NYSE
CVRR,"CVR Refining, LP",21.93,$3.24B,2013,Energy,Integrated oil Companies,http://www.nasdaq.com/symbol/cvrr,NYSE
CVS,CVS Health Corporation,95.45,$105.69B,n/a,Health Care,Medical/Nursing Services,http://www.nasdaq.com/symbol/cvs,NYSE
CELP,"Cypress Energy Partners, L.P.",10.17,$120.35M,2014,Energy,Oilfield Services/Equipment,http://www.nasdaq.com/symbol/celp,NYSE
CYS,"CYS Investments, Inc.",7.56,$1.17B,2009,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/cys,NYSE
CYS^A,"CYS Investments, Inc.",22.4227,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/cys^a,NYSE
CYS^B,"CYS Investments, Inc.",21.83,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/cys^b,NYSE
CYT,Cytec Industries Inc.,74.94,$5.36B,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/cyt,NYSE
DHI,"D.R. Horton, Inc.",33.03,$12.18B,n/a,Capital Goods,Homebuilding,http://www.nasdaq.com/symbol/dhi,NYSE
DAN,Dana Holding Corporation,16.46,$2.52B,n/a,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/dan,NYSE
DHR,Danaher Corporation,96.65,$66.23B,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/dhr,NYSE
DAC,Danaos Corporation,5.89,$646.61M,2006,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/dac,NYSE
DQ,DAQO New Energy Corp.,16.1,$143.98M,2010,Technology,Semiconductors,http://www.nasdaq.com/symbol/dq,NYSE
DRI,"Darden Restaurants, Inc.",56.72,$7.27B,n/a,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/dri,NYSE
DAR,Darling Ingredients Inc.,10.99,$1.81B,n/a,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/dar,NYSE
DVA,DaVita healthCare Partners Inc.,73.52,$15.51B,n/a,Health Care,Hospital/Nursing Management,http://www.nasdaq.com/symbol/dva,NYSE
DPM,"DCP Midstream Partners, LP",24.63,$2.83B,2005,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/dpm,NYSE
DCT,DCT Industrial Trust Inc,38.6,$3.41B,2006,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/dct,NYSE
DDR,DDR Corp.,17.32,$6.27B,1993,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/ddr,NYSE
DDR^J,DDR Corp.,26.2,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ddr^j,NYSE
DDR^K,DDR Corp.,25.56,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ddr^k,NYSE
DF,Dean Foods Company,18.92,$1.73B,n/a,Consumer Non-Durables,Specialty Foods,http://www.nasdaq.com/symbol/df,NYSE
DECK,Deckers Outdoor Corporation,48.91,$1.58B,1993,Consumer Non-Durables,Shoe Manufacturing,http://www.nasdaq.com/symbol/deck,NYSE
DE,Deere & Company,79.49,$26.09B,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/de,NYSE
DEX,Delaware Enhanced Global Dividend,9.81,$155.62M,2007,n/a,n/a,http://www.nasdaq.com/symbol/dex,NYSE
DDF,"Delaware Investments Dividend & Income Fund, Inc.",9.04,$81.06M,1993,n/a,n/a,http://www.nasdaq.com/symbol/ddf,NYSE
DKL,"Delek Logistics Partners, L.P.",37.27,$903.8M,2012,Energy,Natural Gas Distribution,http://www.nasdaq.com/symbol/dkl,NYSE
DK,"Delek US Holdings, Inc.",28.29,$1.76B,2006,Energy,Integrated oil Companies,http://www.nasdaq.com/symbol/dk,NYSE
DLPH,Delphi Automotive plc,88.63,$24.82B,2011,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/dlph,NYSE
DAL,"Delta Air Lines, Inc.",47.67,$37.49B,n/a,Transportation,Air Freight/Delivery Services,http://www.nasdaq.com/symbol/dal,NYSE
DEL,Deltic Timber Corporation,66.01,$820.47M,n/a,Basic Industries,Forest Products,http://www.nasdaq.com/symbol/del,NYSE
DLX,Deluxe Corporation,60.01,$2.95B,n/a,Consumer Durables,Publishing,http://www.nasdaq.com/symbol/dlx,NYSE
DMD,Demand Media Inc.,6.05,$121.44M,2011,Technology,EDP Services,http://www.nasdaq.com/symbol/dmd,NYSE
DWRE,"DEMANDWARE, INC.",50.82,$1.92B,2012,Technology,EDP Services,http://www.nasdaq.com/symbol/dwre,NYSE
DNR,Denbury Resources Inc.,3.69,$1.3B,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/dnr,NYSE
DKT,Deutsch Bk Contingent Cap Tr V,27.66,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/dkt,NYSE
DB,Deutsche Bank AG,26.18,$36.09B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/db,NYSE
DTK,Deutsche Bank AG,26.69,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/dtk,NYSE
DXB,Deutsche Bank AG,25.91,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/dxb,NYSE
DVN,Devon Energy Corporation,46.49,$19.11B,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/dvn,NYSE
DV,DeVry Education Group Inc.,23.93,$1.52B,n/a,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/dv,NYSE
DHX,"DHI Group, Inc.",9.59,$505.02M,2007,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/dhx,NYSE
DHT,"DHT Holdings, Inc.",7.7,$714.95M,2005,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/dht,NYSE
DEO,Diageo plc,115.8,$72.79B,n/a,Consumer Non-Durables,Beverages (Production/Distribution),http://www.nasdaq.com/symbol/deo,NYSE
DO,"Diamond Offshore Drilling, Inc.",22.83,$3.13B,1995,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/do,NYSE
DRII,"Diamond Resorts International, Inc.",28.93,$2.07B,2013,Consumer Services,Hotels/Resorts,http://www.nasdaq.com/symbol/drii,NYSE
DRH,Diamondrock Hospitality Company,11.25,$2.26B,2005,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/drh,NYSE
DSX,Diana Shipping inc.,4.49,$370.63M,2005,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/dsx,NYSE
DSX^B,Diana Shipping inc.,14.16,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dsx^b,NYSE
DSXN,Diana Shipping inc.,16.63,n/a,2015,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/dsxn,NYSE
DKS,Dick&#39;s Sporting Goods Inc,39.14,$4.5B,2002,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/dks,NYSE
DBD,"Diebold, Incorporated",34.61,$2.25B,n/a,Miscellaneous,Office Equipment/Supplies/Services,http://www.nasdaq.com/symbol/dbd,NYSE
DLR,"Digital Realty Trust, Inc.",72.8,$10.65B,2004,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/dlr,NYSE
DLR^E,"Digital Realty Trust, Inc.",26.0125,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dlr^e,NYSE
DLR^F,"Digital Realty Trust, Inc.",26,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dlr^f,NYSE
DLR^G,"Digital Realty Trust, Inc.",24.96,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dlr^g,NYSE
DLR^H,"Digital Realty Trust, Inc.",27.44,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dlr^h,NYSE
DLR^I,"Digital Realty Trust, Inc.",25.54,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dlr^i,NYSE
DGI,"DigitalGlobe, Inc",16.6,$1.16B,2009,Consumer Services,Telecommunications Equipment,http://www.nasdaq.com/symbol/dgi,NYSE
DDS,"Dillard&#39;s, Inc.",74.93,$2.91B,n/a,Consumer Services,Department/Specialty Retail Stores,http://www.nasdaq.com/symbol/dds,NYSE
DDT,"Dillard&#39;s, Inc.",26.54,n/a,n/a,Consumer Services,Department/Specialty Retail Stores,http://www.nasdaq.com/symbol/ddt,NYSE
DIN,"DineEquity, Inc",85.05,$1.58B,n/a,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/din,NYSE
DPLO,"Diplomat Pharmacy, Inc.",35.84,$2.31B,2014,Health Care,Medical/Nursing Services,http://www.nasdaq.com/symbol/dplo,NYSE
DFS,Discover Financial Services,57.15,$24.43B,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/dfs,NYSE
DFS^B,Discover Financial Services,26.22,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dfs^b,NYSE
DRA,Diversified Real Asset Income Fund,16.34,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dra,NYSE
DNI,Dividend and Income Fund,11.79,$101.51M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dni,NYSE
DLB,Dolby Laboratories,35.03,$3.53B,2005,Miscellaneous,Multi-Sector Companies,http://www.nasdaq.com/symbol/dlb,NYSE
DG,Dollar General Corporation,65.72,$19.37B,2009,Consumer Services,Department/Specialty Retail Stores,http://www.nasdaq.com/symbol/dg,NYSE
DDC,Dominion Diamond Corporation,8.32,$709.54M,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/ddc,NYSE
DM,"Dominion Midstream Partners, LP",30.99,$2.41B,2014,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/dm,NYSE
DOM,Dominion Resources Black Warrior Trust,0.5073,$3.98M,1994,Energy,Coal Mining,http://www.nasdaq.com/symbol/dom,NYSE
D,"Dominion Resources, Inc.",67.41,$40.13B,n/a,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/d,NYSE
DCUA,"Dominion Resources, Inc.",53.64,n/a,n/a,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/dcua,NYSE
DCUB,"Dominion Resources, Inc.",54.33,n/a,n/a,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/dcub,NYSE
DCUC,"Dominion Resources, Inc.",48.22,$28.71B,n/a,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/dcuc,NYSE
DPZ,Domino&#39;s Pizza Inc,108.86,$5.95B,2004,Consumer Non-Durables,Food Distributors,http://www.nasdaq.com/symbol/dpz,NYSE
UFS,Domtar Corporation,41.44,$2.69B,n/a,Basic Industries,Paper,http://www.nasdaq.com/symbol/ufs,NYSE
DCI,"Donaldson Company, Inc.",30.93,$4.1B,n/a,Capital Goods,Pollution Control Equipment,http://www.nasdaq.com/symbol/dci,NYSE
